date,etf_ticker,market,benchmark_ticker,name,group,ranking_group,ETF_return_20D,ETF_return_60D,ETF_return_120D,benchmark_return_20D,benchmark_return_60D,benchmark_return_120D,ETF_RS_20D,ETF_RS_60D,ETF_RS_120D,RS_slope_20D,price_obs,first_price_date,sub_asset,asset_class,persistent_rs,is_mean_reversion_group,is_cyclical_group,benchmark_strong,benchmark_strong_excluded,current_v31_score,screen_rank
2026-05-29,280930.KS,US,QQQ,KODEX 미국러셀2000(H),US broad equity,US broad equity,0.07232401157184176,0.10867397806580259,0.13778141576791603,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.03336084833814934,-0.10536588236118027,-0.04789393708321055,-0.0025701408990178747,2214,2017-11-09,overseas_equity_index,risk,0.29612698067937065,False,False,True,False,0.29612698067937065,48
2026-05-29,499150.KS,US,QQQ,SOL 미국S&P500엔화노출(H),Japan equity,Japan equity,0.08026792462289167,0.11102270507989087,0.07593250312453104,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.02541693528709943,-0.103017155347092,-0.10974284972659554,-0.0008224667065065535,383,2024-12-03,overseas_equity_index,risk,0.2880527544323646,False,False,True,False,0.2880527544323646,49
2026-05-29,185680.KS,US,QQQ,KODEX 미국S&P바이오(합성),US cyclical/sector,US cyclical/sector,0.07043638598647828,0.1028368794326242,0.11755646817248455,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.035248473923512824,-0.11120298099435866,-0.06811888467864202,-0.002147606882336402,3256,2013-10-31,overseas_equity_sector,risk,0.277674497147805,False,False,True,False,0.277674497147805,50
2026-05-29,448290.KS,US,QQQ,TIGER 미국S&P500TR(H),US broad equity,US broad equity,0.06555891238670686,0.10310464425439658,0.09323834591810032,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.040125947523284244,-0.11093521617258628,-0.09243700693302626,-0.0015589670308444883,906,2022-11-25,overseas_equity_index,risk,0.2653391702468329,False,False,True,False,0.2653391702468329,51
2026-05-29,449180.KS,US,QQQ,KODEX 미국S&P500(H),US broad equity,US broad equity,0.06484962406015038,0.10358598479890668,0.09292714321457307,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.04083523584984072,-0.11045387562807618,-0.0927482096365535,-0.0016445697320960552,901,2022-12-02,overseas_equity_index,risk,0.264019908437189,False,False,True,False,0.264019908437189,52
2026-05-29,219480.KS,US,QQQ,KODEX 미국S&P500선물(H),US broad equity,US broad equity,0.06371595330739299,0.10083892617449663,0.08783729694566489,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.04196890660259811,-0.11320093425248623,-0.09783805590546168,-0.00171431372022754,2850,2015-05-29,overseas_equity_index,risk,0.2543918166627461,False,False,True,False,0.2543918166627461,53
2026-05-29,245350.KS,US,QQQ,TIGER 유로스탁스배당30,US dividend/defensive,US dividend/defensive,0.034287187419437926,0.0931411214373361,0.11599164770863424,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.07139767249055318,-0.12089873898964676,-0.06968370514249234,-0.0011098491299693074,2567,2016-07-01,overseas_equity_sector,risk,0.24627602496151588,False,False,True,False,0.24627602496151588,54
2026-05-29,143850.KS,US,QQQ,TIGER 미국S&P500선물(H),US broad equity,US broad equity,0.06195667172623165,0.09793851201940229,0.07942653273915035,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.04372818818375945,-0.11610134840758057,-0.10624882011197623,-0.0016847858863482446,3851,2011-07-18,overseas_equity_index,risk,0.2430986705605753,False,False,True,False,0.2430986705605753,55
2026-05-29,245340.KS,US,QQQ,TIGER 미국다우존스30,US broad equity,US broad equity,0.05989712721124674,0.0721428439066214,0.08598080525630536,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.045787732698744366,-0.14189701652036146,-0.09969454759482121,-0.00047359118982457087,2567,2016-07-01,overseas_equity_index,risk,0.22460662725716646,False,False,True,False,0.22460662725716646,56
2026-05-29,488500.KS,US,QQQ,TIGER 미국S&P500동일가중,US broad equity,US broad equity,0.05738362760834681,0.05804022579346357,0.11855745619711522,0.1056848599099911,0.21403986042698286,0.18567535285112657,-0.04830123230164429,-0.1559996346335193,-0.06711789665401136,-0.0010255499576876015,478,2024-07-23,overseas_equity_index,risk,0.21627222888273312,False,False,True,False,0.21627222888273312,57
